TESTE COM ARQUIVO GRANDE

-----------Padrão pequeno

#Forca Bruta

Casamento na posicao: 1649274
Casamento na posicao: 1658659
Casamento na posicao: 1668044
Casamento na posicao: 1677429
Casamento na posicao: 1686814
Casamento na posicao: 1696199
Casamento na posicao: 1702350
Casamento na posicao: 1711735
Casamento na posicao: 1721120
Casamento na posicao: 1730505
Casamento na posicao: 1739890
Casamento na posicao: 1749275
Casamento na posicao: 1758660
Casamento na posicao: 1768045
Casamento na posicao: 1777430
Casamento na posicao: 1786815
Casamento na posicao: 1796200
Casamento na posicao: 1802349
Casamento na posicao: 1811734
Casamento na posicao: 1821119
Casamento na posicao: 1830504
Casamento na posicao: 1839889
Casamento na posicao: 1849274
Casamento na posicao: 1858659
Casamento na posicao: 1868044
Casamento na posicao: 1877429
Casamento na posicao: 1886814
Casamento na posicao: 1896199
Casamento na posicao: 1902349
Casamento na posicao: 1911734
Casamento na posicao: 1921119
Casamento na posicao: 1930504
Casamento na posicao: 1939889
Casamento na posicao: 1949274
Casamento na posicao: 1958659
Casamento na posicao: 1968044
Casamento na posicao: 1977429
Casamento na posicao: 1986814
Casamento na posicao: 1996199
Deslocamentos: 229654
Comparacoes: 286872
Tempo Total: 0.007633

#ShiftAnd

Casamento na posicao: 2349
Casamento na posicao: 11734
Casamento na posicao: 21119
Casamento na posicao: 30504
Casamento na posicao: 39889
Casamento na posicao: 49274
Casamento na posicao: 58659
Casamento na posicao: 68044
Casamento na posicao: 77429
Casamento na posicao: 86814
Casamento na posicao: 96199
Casamento na posicao: 102349
Casamento na posicao: 111734
Casamento na posicao: 121119
Casamento na posicao: 130504
Casamento na posicao: 139889
Casamento na posicao: 149274
Casamento na posicao: 158659
Casamento na posicao: 168044
Casamento na posicao: 177429
Casamento na posicao: 186814
Casamento na posicao: 196199
Casamento na posicao: 202350
Casamento na posicao: 211735
Casamento na posicao: 221120
Casamento na posicao: 230505
Casamento na posicao: 239890
Casamento na posicao: 249275
Casamento na posicao: 258660
Casamento na posicao: 268045
Casamento na posicao: 277430
Casamento na posicao: 286815
Casamento na posicao: 296200
Casamento na posicao: 302349
Casamento na posicao: 311734
Casamento na posicao: 321119
Casamento na posicao: 330504
Casamento na posicao: 339889
Casamento na posicao: 349274
Casamento na posicao: 358659
Casamento na posicao: 368044
Casamento na posicao: 377429
Casamento na posicao: 386814
Casamento na posicao: 396199
Casamento na posicao: 402349
Casamento na posicao: 411734
Casamento na posicao: 421119
Casamento na posicao: 430504
Casamento na posicao: 439889
Casamento na posicao: 449274
Casamento na posicao: 458659
Casamento na posicao: 468044
Casamento na posicao: 477429
Casamento na posicao: 486814
Casamento na posicao: 496199
Casamento na posicao: 502350
Casamento na posicao: 511735
Casamento na posicao: 521120
Casamento na posicao: 530505
Casamento na posicao: 539890
Casamento na posicao: 549275
Casamento na posicao: 558660
Casamento na posicao: 568045
Casamento na posicao: 577430
Casamento na posicao: 586815
Casamento na posicao: 596200
Casamento na posicao: 602349
Casamento na posicao: 611734
Casamento na posicao: 621119
Casamento na posicao: 630504
Casamento na posicao: 639889
Casamento na posicao: 649274
Casamento na posicao: 658659
Casamento na posicao: 668044
Casamento na posicao: 677429
Casamento na posicao: 686814
Casamento na posicao: 696199
Casamento na posicao: 702349
Casamento na posicao: 711734
Casamento na posicao: 721119
Casamento na posicao: 730504
Casamento na posicao: 739889
Casamento na posicao: 749274
Casamento na posicao: 758659
Casamento na posicao: 768044
Casamento na posicao: 777429
Casamento na posicao: 786814
Casamento na posicao: 796199
Casamento na posicao: 802350
Casamento na posicao: 811735
Casamento na posicao: 821120
Casamento na posicao: 830505
Casamento na posicao: 839890
Casamento na posicao: 849275
Casamento na posicao: 858660
Casamento na posicao: 868045
Casamento na posicao: 877430
Casamento na posicao: 886815
Casamento na posicao: 896200
Casamento na posicao: 902349
Casamento na posicao: 911734
Casamento na posicao: 921119
Casamento na posicao: 930504
Casamento na posicao: 939889
Casamento na posicao: 949274
Casamento na posicao: 958659
Casamento na posicao: 968044
Casamento na posicao: 977429
Casamento na posicao: 986814
Casamento na posicao: 996199
Casamento na posicao: 1002349
Casamento na posicao: 1011734
Casamento na posicao: 1021119
Casamento na posicao: 1030504
Casamento na posicao: 1039889
Casamento na posicao: 1049274
Casamento na posicao: 1058659
Casamento na posicao: 1068044
Casamento na posicao: 1077429
Casamento na posicao: 1086814
Casamento na posicao: 1096199
Casamento na posicao: 1102350
Casamento na posicao: 1111735
Casamento na posicao: 1121120
Casamento na posicao: 1130505
Casamento na posicao: 1139890
Casamento na posicao: 1149275
Casamento na posicao: 1158660
Casamento na posicao: 1168045
Casamento na posicao: 1177430
Casamento na posicao: 1186815
Casamento na posicao: 1196200
Casamento na posicao: 1202349
Casamento na posicao: 1211734
Casamento na posicao: 1221119
Casamento na posicao: 1230504
Casamento na posicao: 1239889
Casamento na posicao: 1249274
Casamento na posicao: 1258659
Casamento na posicao: 1268044
Casamento na posicao: 1277429
Casamento na posicao: 1286814
Casamento na posicao: 1296199
Casamento na posicao: 1302349
Casamento na posicao: 1311734
Casamento na posicao: 1321119
Casamento na posicao: 1330504
Casamento na posicao: 1339889
Casamento na posicao: 1349274
Casamento na posicao: 1358659
Casamento na posicao: 1368044
Casamento na posicao: 1377429
Casamento na posicao: 1386814
Casamento na posicao: 1396199
Casamento na posicao: 1402350
Casamento na posicao: 1411735
Casamento na posicao: 1421120
Casamento na posicao: 1430505
Casamento na posicao: 1439890
Casamento na posicao: 1449275
Casamento na posicao: 1458660
Casamento na posicao: 1468045
Casamento na posicao: 1477430
Casamento na posicao: 1486815
Casamento na posicao: 1496200
Casamento na posicao: 1502349
Casamento na posicao: 1511734
Casamento na posicao: 1521119
Casamento na posicao: 1530504
Casamento na posicao: 1539889
Casamento na posicao: 1549274
Casamento na posicao: 1558659
Casamento na posicao: 1568044
Casamento na posicao: 1577429
Casamento na posicao: 1586814
Casamento na posicao: 1596199
Casamento na posicao: 1602349
Casamento na posicao: 1611734
Casamento na posicao: 1621119
Casamento na posicao: 1630504
Casamento na posicao: 1639889
Casamento na posicao: 1649274
Casamento na posicao: 1658659
Casamento na posicao: 1668044
Casamento na posicao: 1677429
Casamento na posicao: 1686814
Casamento na posicao: 1696199
Casamento na posicao: 1702350
Casamento na posicao: 1711735
Casamento na posicao: 1721120
Casamento na posicao: 1730505
Casamento na posicao: 1739890
Casamento na posicao: 1749275
Casamento na posicao: 1758660
Casamento na posicao: 1768045
Casamento na posicao: 1777430
Casamento na posicao: 1786815
Casamento na posicao: 1796200
Casamento na posicao: 1802349
Casamento na posicao: 1811734
Casamento na posicao: 1821119
Casamento na posicao: 1830504
Casamento na posicao: 1839889
Casamento na posicao: 1849274
Casamento na posicao: 1858659
Casamento na posicao: 1868044
Casamento na posicao: 1877429
Casamento na posicao: 1886814
Casamento na posicao: 1896199
Casamento na posicao: 1902349
Casamento na posicao: 1911734
Casamento na posicao: 1921119
Casamento na posicao: 1930504
Casamento na posicao: 1939889
Casamento na posicao: 1949274
Casamento na posicao: 1958659
Casamento na posicao: 1968044
Casamento na posicao: 1977429
Casamento na posicao: 1986814
Casamento na posicao: 1996199
Deslocamentos: 2000001
Comparacoes: 2000001
Tempo Total: 0.026818



-----------Padrão grande

#Forca Bruta

Casamento na posicao: 2749
Casamento na posicao: 12134
Casamento na posicao: 21519
Casamento na posicao: 30904
Casamento na posicao: 40289
Casamento na posicao: 49674
Casamento na posicao: 59059
Casamento na posicao: 68444
Casamento na posicao: 77829
Casamento na posicao: 87214
Casamento na posicao: 96599
Casamento na posicao: 102749
Casamento na posicao: 112134
Casamento na posicao: 121519
Casamento na posicao: 130904
Casamento na posicao: 140289
Casamento na posicao: 149674
Casamento na posicao: 159059
Casamento na posicao: 168444
Casamento na posicao: 177829
Casamento na posicao: 187214
Casamento na posicao: 196599
Casamento na posicao: 202750
Casamento na posicao: 212135
Casamento na posicao: 221520
Casamento na posicao: 230905
Casamento na posicao: 240290
Casamento na posicao: 249675
Casamento na posicao: 259060
Casamento na posicao: 268445
Casamento na posicao: 277830
Casamento na posicao: 287215
Casamento na posicao: 296600
Casamento na posicao: 302749
Casamento na posicao: 312134
Casamento na posicao: 321519
Casamento na posicao: 330904
Casamento na posicao: 340289
Casamento na posicao: 349674
Casamento na posicao: 359059
Casamento na posicao: 368444
Casamento na posicao: 377829
Casamento na posicao: 387214
Casamento na posicao: 396599
Casamento na posicao: 402749
Casamento na posicao: 412134
Casamento na posicao: 421519
Casamento na posicao: 430904
Casamento na posicao: 440289
Casamento na posicao: 449674
Casamento na posicao: 459059
Casamento na posicao: 468444
Casamento na posicao: 477829
Casamento na posicao: 487214
Casamento na posicao: 496599
Casamento na posicao: 502750
Casamento na posicao: 512135
Casamento na posicao: 521520
Casamento na posicao: 530905
Casamento na posicao: 540290
Casamento na posicao: 549675
Casamento na posicao: 559060
Casamento na posicao: 568445
Casamento na posicao: 577830
Casamento na posicao: 587215
Casamento na posicao: 596600
Casamento na posicao: 602749
Casamento na posicao: 612134
Casamento na posicao: 621519
Casamento na posicao: 630904
Casamento na posicao: 640289
Casamento na posicao: 649674
Casamento na posicao: 659059
Casamento na posicao: 668444
Casamento na posicao: 677829
Casamento na posicao: 687214
Casamento na posicao: 696599
Casamento na posicao: 702749
Casamento na posicao: 712134
Casamento na posicao: 721519
Casamento na posicao: 730904
Casamento na posicao: 740289
Casamento na posicao: 749674
Casamento na posicao: 759059
Casamento na posicao: 768444
Casamento na posicao: 777829
Casamento na posicao: 787214
Casamento na posicao: 796599
Casamento na posicao: 802750
Casamento na posicao: 812135
Casamento na posicao: 821520
Casamento na posicao: 830905
Casamento na posicao: 840290
Casamento na posicao: 849675
Casamento na posicao: 859060
Casamento na posicao: 868445
Casamento na posicao: 877830
Casamento na posicao: 887215
Casamento na posicao: 896600
Casamento na posicao: 902749
Casamento na posicao: 912134
Casamento na posicao: 921519
Casamento na posicao: 930904
Casamento na posicao: 940289
Casamento na posicao: 949674
Casamento na posicao: 959059
Casamento na posicao: 968444
Casamento na posicao: 977829
Casamento na posicao: 987214
Casamento na posicao: 996599
Casamento na posicao: 1002749
Casamento na posicao: 1012134
Casamento na posicao: 1021519
Casamento na posicao: 1030904
Casamento na posicao: 1040289
Casamento na posicao: 1049674
Casamento na posicao: 1059059
Casamento na posicao: 1068444
Casamento na posicao: 1077829
Casamento na posicao: 1087214
Casamento na posicao: 1096599
Casamento na posicao: 1102750
Casamento na posicao: 1112135
Casamento na posicao: 1121520
Casamento na posicao: 1130905
Casamento na posicao: 1140290
Casamento na posicao: 1149675
Casamento na posicao: 1159060
Casamento na posicao: 1168445
Casamento na posicao: 1177830
Casamento na posicao: 1187215
Casamento na posicao: 1196600
Casamento na posicao: 1202749
Casamento na posicao: 1212134
Casamento na posicao: 1221519
Casamento na posicao: 1230904
Casamento na posicao: 1240289
Casamento na posicao: 1249674
Casamento na posicao: 1259059
Casamento na posicao: 1268444
Casamento na posicao: 1277829
Casamento na posicao: 1287214
Casamento na posicao: 1296599
Casamento na posicao: 1302749
Casamento na posicao: 1312134
Casamento na posicao: 1321519
Casamento na posicao: 1330904
Casamento na posicao: 1340289
Casamento na posicao: 1349674
Casamento na posicao: 1359059
Casamento na posicao: 1368444
Casamento na posicao: 1377829
Casamento na posicao: 1387214
Casamento na posicao: 1396599
Casamento na posicao: 1402750
Casamento na posicao: 1412135
Casamento na posicao: 1421520
Casamento na posicao: 1430905
Casamento na posicao: 1440290
Casamento na posicao: 1449675
Casamento na posicao: 1459060
Casamento na posicao: 1468445
Casamento na posicao: 1477830
Casamento na posicao: 1487215
Casamento na posicao: 1496600
Casamento na posicao: 1502749
Casamento na posicao: 1512134
Casamento na posicao: 1521519
Casamento na posicao: 1530904
Casamento na posicao: 1540289
Casamento na posicao: 1549674
Casamento na posicao: 1559059
Casamento na posicao: 1568444
Casamento na posicao: 1577829
Casamento na posicao: 1587214
Casamento na posicao: 1596599
Casamento na posicao: 1602749
Casamento na posicao: 1612134
Casamento na posicao: 1621519
Casamento na posicao: 1630904
Casamento na posicao: 1640289
Casamento na posicao: 1649674
Casamento na posicao: 1659059
Casamento na posicao: 1668444
Casamento na posicao: 1677829
Casamento na posicao: 1687214
Casamento na posicao: 1696599
Casamento na posicao: 1702750
Casamento na posicao: 1712135
Casamento na posicao: 1721520
Casamento na posicao: 1730905
Casamento na posicao: 1740290
Casamento na posicao: 1749675
Casamento na posicao: 1759060
Casamento na posicao: 1768445
Casamento na posicao: 1777830
Casamento na posicao: 1787215
Casamento na posicao: 1796600
Casamento na posicao: 1802749
Casamento na posicao: 1812134
Casamento na posicao: 1821519
Casamento na posicao: 1830904
Casamento na posicao: 1840289
Casamento na posicao: 1849674
Casamento na posicao: 1859059
Casamento na posicao: 1868444
Casamento na posicao: 1877829
Casamento na posicao: 1887214
Casamento na posicao: 1896599
Casamento na posicao: 1902749
Casamento na posicao: 1912134
Casamento na posicao: 1921519
Casamento na posicao: 1930904
Casamento na posicao: 1940289
Casamento na posicao: 1949674
Casamento na posicao: 1959059
Casamento na posicao: 1968444
Casamento na posicao: 1977829
Casamento na posicao: 1987214
Casamento na posicao: 1996599
Deslocamentos: 1999972
Comparacoes: 2149133
Tempo Total: 0.029571

#BMC

Casamento na posicao: 2749
Casamento na posicao: 12134
Casamento na posicao: 21519
Casamento na posicao: 30904
Casamento na posicao: 40289
Casamento na posicao: 49674
Casamento na posicao: 59059
Casamento na posicao: 68444
Casamento na posicao: 77829
Casamento na posicao: 87214
Casamento na posicao: 96599
Casamento na posicao: 102749
Casamento na posicao: 112134
